sr,title,link,guid,latitude,longitude,gid,monumentna,descriptio,location,district,state,asicircle,photo,mon_num,pb_name
4053,monuments2.fid-3f3c22b6_1667d4434db_5493,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5493,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5493,26.000353,76.366358,15019,Persian Inscription in a Baori,Persian Inscription in a Baori,Alanpur,Sawai Madhopur,Rajasthan,Jaipur Circle,JAIRJ071.JPG,JAIRJ071,XXXX
4054,monuments2.fid-3f3c22b6_1667d4434db_5494,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5494,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5494,27.499564,75.172183,15020,Harshnath Temple,Harshnath Temple,Harshnath,Sikar,Rajasthan,Jaipur Circle,JAIRJ072.JPG,JAIRJ072,JAIRJ072
4055,monuments2.fid-3f3c22b6_1667d4434db_5495,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5495,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5495,25.92705,75.457125,15021,Bisal Deojis Temple,Bisal Deojis Temple,Bisalpur,Tonk,Rajasthan,Jaipur Circle,JAIRJ073.JPG,JAIRJ073,JAIRJ073
4056,monuments2.fid-3f3c22b6_1667d4434db_5496,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5496,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5496,26.264272,76.105728,15022,Ancient Mound,Ancient Mound,Bundwali doongri,Tonk,Rajasthan,Jaipur Circle,JAIRJ074.JPG,JAIRJ074,XXXX
4057,monuments2.fid-3f3c22b6_1667d4434db_5497,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5497,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5497,26.253433,76.014861,15023,Ancient Mound,Ancient Mound,Gariagarh/Newai,Tonk,Rajasthan,Jaipur Circle,JAIRJ075.JPG,JAIRJ075,JAIRJ075
4058,monuments2.fid-3f3c22b6_1667d4434db_5498,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5498,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5498,26.330517,76.000547,15024,Devapura Barodia Mounds,Devapura Barodia Mounds,Jhalai,Tonk,Rajasthan,Jaipur Circle,JAIRJ076.JPG,JAIRJ076,JAIRJ076
4059,monuments2.fid-3f3c22b6_1667d4434db_5499,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5499,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_5499,25.993219,75.923983,15025,Hathi Bhata,Hathi Bhata,Khera/Kakor,Tonk,Rajasthan,Jaipur Circle,JAIRJ077.JPG,JAIRJ077,JAIRJ077
4060,monuments2.fid-3f3c22b6_1667d4434db_549a,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549a,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549a,25.902533,75.842417,15026,Ancient Mound,Ancient Mound,Nagar,Tonk,Rajasthan,Jaipur Circle,JAIRJ078.JPG,JAIRJ078,XXXX
4061,monuments2.fid-3f3c22b6_1667d4434db_549b,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549b,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549b,25.898358,75.838828,15027,Excavated Site,Excavated Site,Nagar,Tonk,Rajasthan,Jaipur Circle,JAIRJ079.JPG,JAIRJ079,XXXX
4062,monuments2.fid-3f3c22b6_1667d4434db_549c,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549c,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549c,25.907255,75.843332,15028,Mand Kila Tal Inscription,Mand Kila Tal Inscription,Nagar,Tonk,Rajasthan,Jaipur Circle,JAIRJ080.JPG,JAIRJ080,JAIRJ080
4063,monuments2.fid-3f3c22b6_1667d4434db_549d,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549d,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549d,25.891726,75.845062,15029,Yupa Pillars in Bichpuria Temple,Yupa Pillars in Bichpuria Temple,Nagar,Tonk,Rajasthan,Jaipur Circle,JAIRJ081.JPG,JAIRJ081,JAIRJ081
4064,monuments2.fid-3f3c22b6_1667d4434db_549e,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549e,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549e,25.781589,75.443242,15030,Inscription,Inscription,Panwar,Tonk,Rajasthan,Jaipur Circle,JAIRJ083.JPG,JAIRJ083,XXXX
4065,monuments2.fid-3f3c22b6_1667d4434db_549f,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549f,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_549f,26.325769,76.137014,15031,Excavated site,Excavated site,Rairh/Newai,Tonk,Rajasthan,Jaipur Circle,JAIRJ084.JPG,JAIRJ084,XXXX
4066,monuments2.fid-3f3c22b6_1667d4434db_54a0,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a0,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a0,26.023639,75.485467,15032,Kala Pahar Temple,Kala Pahar Temple,Todaraisingh,Tonk,Rajasthan,Jaipur Circle,JAIRJ085.JPG,JAIRJ085,JAIRJ085
4067,monuments2.fid-3f3c22b6_1667d4434db_54a1,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a1,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a1,26.025872,75.486142,15033,Kalyanraijis Temple,Kalyanraijis Temple,Todaraisingh,Tonk,Rajasthan,Jaipur Circle,JAIRJ086.JPG,JAIRJ086,JAIRJ086
4068,monuments2.fid-3f3c22b6_1667d4434db_54a2,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a2,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a2,26.024639,75.485589,15034,Laxmi Narainjis Temple,Laxmi Narainjis Temple,Todaraisingh,Tonk,Rajasthan,Jaipur Circle,JAIRJ087.JPG,JAIRJ087,JAIRJ087
4069,monuments2.fid-3f3c22b6_1667d4434db_54a3,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a3,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a3,26.020342,75.478447,15035,Hadi-Rani-ka-Kund,Hadi-Rani-ka-Kund,Todaraisingh,Tonk,Rajasthan,Jaipur Circle,JAIRJ088.JPG,JAIRJ088,JAIRJ088
4070,monuments2.fid-3f3c22b6_1667d4434db_54a4,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a4,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a4,26.021858,75.487356,15036,Pipajis Temple,Pipajis Temple,Todaraisingh,Tonk,Rajasthan,Jaipur Circle,JAIRJ089.JPG,JAIRJ089,JAIRJ089
4071,monuments2.fid-3f3c22b6_1667d4434db_54a5,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a5,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a5,24.866995,76.674343,15037,"Chhanari Temple, Ruins of Temples","Chhanari Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005B,JAIRJ005
4072,monuments2.fid-3f3c22b6_1667d4434db_54a6,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a6,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a6,24.869265,76.669543,15038,"Panihari Temple, Ruins of Temples","Panihari Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005C,JAIRJ005
4073,monuments2.fid-3f3c22b6_1667d4434db_54a7,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a7,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a7,24.871712,76.667247,15039,"Gadgach Temple, Ruins of Temples","Gadgach Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005D,JAIRJ005
4074,monuments2.fid-3f3c22b6_1667d4434db_54a8,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a8,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a8,24.872605,76.669332,15040,"Gadhi Temple, Ruins of Temples","Gadhi Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005E,JAIRJ005
4075,monuments2.fid-3f3c22b6_1667d4434db_54a9,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a9,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54a9,24.87423,76.669485,15041,"Lal Bihari Temple, Ruins of Temples","Lal Bihari Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005F,JAIRJ005
4076,monuments2.fid-3f3c22b6_1667d4434db_54aa,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54aa,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54aa,24.876071,76.6697,15042,"Phool Devra Temple, Ruins of Temples","Phool Devra Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005G,JAIRJ005
4077,monuments2.fid-3f3c22b6_1667d4434db_54ab,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ab,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ab,24.875381,76.660171,15043,"Sardev Mata ji ka Temple, Ruins of Temples","Sardev Mata ji ka Temple, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005H,JAIRJ005
4078,monuments2.fid-3f3c22b6_1667d4434db_54ac,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ac,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ac,24.872191,76.672252,15044,"Naga Dev, Ruins of Temples","Naga Dev, Ruins of Temples",Atru/Ganeshganj,Baran,Rajasthan,Jaipur Circle,,JAIRJ005I,JAIRJ005
4079,monuments2.fid-3f3c22b6_1667d4434db_54ad,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ad,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ad,23.063239,87.321006,15144,Dalmadal Gun and the platform,Dalmadal Gun and the platform,Bishnupur,Bankura,Sikkim,Kolkata Circle,KOLWB002.JPG,KOLWB002,BAN_2
4080,monuments2.fid-3f3c22b6_1667d4434db_54ae,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ae,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ae,23.118986,87.347428,15145,Saresvara Temple,Saresvara Temple,Dihar,Bankura,Sikkim,Kolkata Circle,KOLWB023.JPG,KOLWB023,BAN_22
4081,monuments2.fid-3f3c22b6_1667d4434db_54af,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54af,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54af,22.95,86.75,15146,A Mound and a Statue of Surya,A Mound and a Statue of Surya,Pareshnath,Bankura,Sikkim,Kolkata Circle,,KOLWB028,XXXXXX
4082,monuments2.fid-3f3c22b6_1667d4434db_54b0,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b0,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b0,22.725191,88.362549,15046,26 Siva Temple,26 Siva Temple,Khardah,24 Parganas (North),Sikkim,Kolkata Circle,KOLWB135.JPG,KOLWB135,24P_6
4083,monuments2.fid-3f3c22b6_1667d4434db_54b1,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b1,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b1,25.152557,88.164238,15047,Adina Masjid,Adina Masjid,Pandua,Maldah,Sikkim,Kolkata Circle,KOLWB095.JPG,KOLWB095,MAL_16
4084,monuments2.fid-3f3c22b6_1667d4434db_54b2,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b2,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b2,25.138704,88.154419,15048,Eklakhi Mausoleum,Eklakhi Mausoleum,Pandua,Maldah,Sikkim,Kolkata Circle,KOLWB096.JPG,KOLWB096,MAL_17
4085,monuments2.fid-3f3c22b6_1667d4434db_54b3,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b3,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b3,25.138596,88.153404,15049,Qutub Sahi Masjid,Qutub Sahi Masjid,Pandua,Maldah,Sikkim,Kolkata Circle,KOLWB097.JPG,KOLWB097,MAL_18
4086,monuments2.fid-3f3c22b6_1667d4434db_54b4,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b4,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b4,24.882881,88.128029,15050,Baraduari Masjid or the Great Golden Mosque,Baraduari Masjid or the Great Golden Mosque,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB078.JPG,KOLWB078,MAL_2
4087,monuments2.fid-3f3c22b6_1667d4434db_54b5,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b5,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b5,24.878937,88.125107,15051,Dakhil Darwaja,Dakhil Darwaja,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB082.JPG,KOLWB082,MAL_6
4088,monuments2.fid-3f3c22b6_1667d4434db_54b6,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b6,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b6,24.873615,88.130402,15052,Firoz Minar,Firoz Minar,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB083.JPG,KOLWB083,MAL_7
4089,monuments2.fid-3f3c22b6_1667d4434db_54b7,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b7,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b7,24.869076,88.131607,15053,Qadam Rasul Mosque,Qadam Rasul Mosque,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB089.JPG,KOLWB089,MAL_13
4090,monuments2.fid-3f3c22b6_1667d4434db_54b8,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b8,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b8,24.868759,88.132071,15054,Lukochuri Gateway,Lukochuri Gateway,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB088.JPG,KOLWB088b,MAL_12_b
4091,monuments2.fid-3f3c22b6_1667d4434db_54b9,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b9,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54b9,24.868575,88.132049,15055,Lukochuri Gateway,Lukochuri Gateway,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB088.JPG,KOLWB088a,MAL_12_a
4092,monuments2.fid-3f3c22b6_1667d4434db_54ba,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ba,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54ba,24.867836,88.132164,15056,Gumti Gateway,Gumti Gateway,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB084.JPG,KOLWB084,MAL_8
4093,monuments2.fid-3f3c22b6_1667d4434db_54bb,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bb,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bb,24.867674,88.131508,15057,Chika Mosque,Chika Mosque,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB081.JPG,KOLWB081,MAL_5
4094,monuments2.fid-3f3c22b6_1667d4434db_54bc,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bc,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bc,24.870894,88.125992,15058,Baisgazi Wall,Baisgazi Wall,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB077.JPG,KOLWB077a,MAL_1_a
4095,monuments2.fid-3f3c22b6_1667d4434db_54bd,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bd,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54bd,24.868727,88.12722,15059,Baisgazi Wall,Baisgazi Wall,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB077.JPG,KOLWB077b,MAL_1_b
4096,monuments2.fid-3f3c22b6_1667d4434db_54be,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54be,http://bhuvan5.nrsc.gov.in:80/bhuvan/asi/wms/reflect?format=application%2Fatom%2Bxml&layers=asi%3Amonuments2&featureid=monuments2.fid-3f3c22b6_1667d4434db_54be,24.860718,88.137146,15060,Tantipara Masjid,Tantipara Masjid,Gaur,Maldah,Sikkim,Kolkata Circle,KOLWB091.JPG,KOLWB091,MAL_14
